上着	うわぎ	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>う</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>わ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>ぎ</span>			[sound:上着_b.mp3][sound:上着_g.mp3]			пиджак, верхняя одежда			сущ	одежда	86	89	JLPT5
絵	え	<span style='padding:1px;border-top:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>え</span>		"<img src=""paste_1633259045674.webp"">"	[sound:絵_b.mp3][sound:絵_g.mp3]	彼女は絵を描いている。	Она рисует картину.	картина, рисунок, иллюстрация			сущ	искусство	87	47	JLPT5
映画	えいが	<span style='padding:1px;border-top:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>え</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>い</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>が</span>		"<img src=""paste_1633259200889.webp"">"	[sound:映画_b.mp3][sound:映画_g.mp3]	私は映画が好きです	Я люблю кино.	кино, фильм			сущ	искусство	88	48	JLPT5
映画館	えいがかん	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>え</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>い</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>が</span><span style='padding:1px;border-left:1px solid rgba(190,242,100);border-bottom:1px solid rgba(190,242,100);'>か</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>ん</span>			[sound:映画館_b.mp3][sound:映画館_g.mp3]	その映画館は人々でいっぱいだった。	The cinema was filled with people.	кинотеатр			сущ	искусство	89	49	JLPT5
英語	えいご	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>え</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>い</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>ご</span>			[sound:英語_b.mp3][sound:英語_g.mp3]			английский язык			сущ	речь	90	244	JLPT5
ええ	ええ			[sound:ええ_b.mp3][sound:ええ_g.mp3]			да			междометие	междометие	91	2	JLPT5
駅	えき	<span style='padding:1px;border-top:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>え</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>き</span>		"<img src=""paste_1633259352968.webp"">"	[sound:駅_b.mp3][sound:駅_g.mp3]	駅はどこですか。	Где находится станция?	станция		ЭКИпаж готов к отправлению со станции	сущ	город	92	186	JLPT5
エレベーター	エレベーター		"<img src=""paste_1633263693257.webp"">"	[sound:エレベーター_b.mp3][sound:エレベーター_g.mp3]	エレベーターはどこですか。	Where is the elevator?	лифт (elevator)			гайрайго	гайрайго	93	321	JLPT5
〜円	えん			[sound:〜円_b.mp3][sound:〜円_g.mp3]			иена, круг			сч. Суффиксы	сч. Суффиксы	94	690	JLPT5
鉛筆	えんぴつ	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>え</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>ん</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>ぴ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>つ</span>			[sound:鉛筆_b.mp3][sound:鉛筆_g.mp3]			карандаш			сущ	учеба	95	127	JLPT5
御〜	お／おん〜			[sound:御〜_b.mp3][sound:御〜_g.mp3]			вежл. префикс			суф	суф	96	646	JLPT5
美味しい (おいしい)	おいしい			[sound:美味しい (おいしい)_b.mp3][sound:美味しい (おいしい)_g.mp3]			вкусный			прилагательное	прилагательное	97	245	JLPT5
大きい	おおきい	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>お</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>お</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>き</span><span style='padding:1px;border-left:1px solid rgba(190,242,100);border-bottom:1px solid rgba(190,242,100);'>い</span>			[sound:大きい_b.mp3][sound:大きい_g.mp3]			большой			прилагательное	прилагательное	98	246	JLPT5
大勢	おおぜい	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>お</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>お</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>ぜ</span><span style='padding:1px;border-left:1px solid rgba(190,242,100);border-bottom:1px solid rgba(190,242,100);'>い</span>			[sound:大勢_b.mp3][sound:大勢_g.mp3]			много (народа)			наречие	наречие	99	486	JLPT5
お母さん	おかあさん	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>お</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>か</span><span style='padding:1px;border-left:1px solid rgba(190,242,100);border-bottom:1px solid rgba(190,242,100);'>あ</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>さ</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>ん</span>			[sound:お母さん_b.mp3][sound:お母さん_g.mp3]			мама (обр)			сущ	семья	100	105	JLPT5
お菓子	おかし	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>お</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>か</span><span style='padding:1px;border-left:1px solid rgba(190,242,100);border-bottom:1px solid rgba(190,242,100);'>し</span>			[sound:お菓子_b.mp3][sound:お菓子_g.mp3]	今日はお菓子でも作ろうかなあ。	Perhaps I'll make some candy today.	сладости 		О, КАкие сладкие ЩИчки	сущ	еда	101	37	JLPT5
お金	おかね	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>お</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>か</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>ね</span>			[sound:お金_b.mp3][sound:お金_g.mp3]	彼は毎月お金を貯金している。	Он откладывает немного денег каждый месяц.	металл, деньги 		О, КАк НЕ устоять перед золотом	сущ	экономика	102	128	JLPT5
起きる	おきる	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>お</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>き</span><span style='padding:1px;border-left:1px solid rgba(190,242,100);border-bottom:1px solid rgba(190,242,100);'>る</span>			[sound:起きる_b.mp3][sound:起きる_g.mp3]			вставать, происходить, случаться			глагол	глагол	103	533	JLPT5
置く	おく	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>お</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>く</span>			[sound:置く_b.mp3][sound:置く_g.mp3]			класть, ставить			глагол	глагол	104	534	JLPT5
奥さん	おくさん	<span style='padding:1px;border-top:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>お</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>く</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>さ</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>ん</span>			[sound:奥さん_b.mp3][sound:奥さん_g.mp3]			Ваша жена, госпожа…			сущ	семья	105	106	JLPT5
送る	おくる	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>お</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>く</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>る</span>			[sound:送る_b.mp3][sound:送る_g.mp3]			посылать, отправлять, провожать			глагол	глагол	106	535	JLPT5
お酒	おさけ			[sound:お酒_b.mp3][sound:お酒_g.mp3]			сакэ, вино, спиртные напитки			сущ	еда	107	38	JLPT5
お皿	おさら			[sound:お皿_b.mp3][sound:お皿_g.mp3]			тарелка, блюдо		О САРА, где моя тарелка	сущ	посуда	108	84	JLPT5
叔父、伯父（さん）	おじ(さん)			[sound:叔父、伯父（さん）_b.mp3][sound:叔父、伯父（さん）_g.mp3]			дядя			сущ	семья	109	107	JLPT5
お爺さん, お祖父さん	おじいさん			[sound:お爺さん, お祖父さん_b.mp3][sound:お爺さん, お祖父さん_g.mp3]			дедушка			сущ	семья	110	108	JLPT5
教える	おしえる	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>お</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>し</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>え</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>る</span>			[sound:教える_b.mp3][sound:教える_g.mp3]			преподавать, учить, объяснять			глагол	глагол	111	536	JLPT5
押す	おす	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>お</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>す</span>			[sound:押す_b.mp3][sound:押す_g.mp3]			толкать, нажимать, давить			глагол	глагол	112	537	JLPT5
遅い	おそい	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>お</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>そ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>い</span>			[sound:遅い_b.mp3][sound:遅い_g.mp3]			поздний, медленный			прилагательное	прилагательное	113	247	JLPT5
お茶	おちゃ	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>お</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>ちゃ</span>			[sound:お茶_b.mp3][sound:お茶_g.mp3]			чай зеленый 			сущ	еда	114	39	JLPT5
御手洗い	おてあらい	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>お</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>て</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>あ</span><span style='padding:1px;border-left:1px solid rgba(190,242,100);border-bottom:1px solid rgba(190,242,100);'>ら</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>い</span>			[sound:御手洗い_b.mp3][sound:御手洗い_g.mp3]			туалет, уборная			сущ	дом	115	204	JLPT5
お父さん	おとうさん	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>お</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>と</span><span style='padding:1px;border-left:1px solid rgba(190,242,100);border-bottom:1px solid rgba(190,242,100);'>う</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>さ</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>ん</span>			[sound:お父さん_b.mp3][sound:お父さん_g.mp3]			папа (обращение)			сущ	семья	116	109	JLPT5
弟	おとうと(さん)			[sound:弟_b.mp3][sound:弟_g.mp3]			младший брат			сущ	семья	117	110	JLPT5
男	おとこ	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>お</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>と</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>こ</span>			[sound:男_b.mp3][sound:男_g.mp3]			мужчина			сущ	люди	118	51	JLPT5
男の子	おとこのこ	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>お</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>と</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>こ</span><span style='padding:1px;border-left:1px solid rgba(190,242,100);border-bottom:1px solid rgba(190,242,100);'>の</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>こ</span>			[sound:男の子_b.mp3][sound:男の子_g.mp3]			мальчик			сущ	люди	119	52	JLPT5
